"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Ford Motor","Maverick","Camiones ligeros","Pick Ups",7564
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",4844
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Blazer","Camiones ligeros","SUV's",9740
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Equinox SUV-","Camiones ligeros","SUV's",27403
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Onix","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",581
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",11900
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",1840
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",13074
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Terrain SUV-","Camiones ligeros","SUV's",11753
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Honda","HR-V-","Camiones ligeros","SUV's",7099
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","E J7","Automóviles","Compactos",24
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","E SUNRAY","Camiones ligeros","Minivans",15
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","E X350","Camiones ligeros","Pick Ups",4
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","E 10X","Automóviles","Compactos",158
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","ESei4 Pro","Camiones ligeros","SUV's",2
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","Frison","Camiones ligeros","Pick Ups",544
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","J7","Automóviles","Compactos",8
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","Sei3","Camiones ligeros","SUV's",72
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","Sei4 Pro","Camiones ligeros","SUV's",5
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","SEI7 PRO","Camiones ligeros","SUV's",1
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","SUNRAY","Camiones ligeros","Minivans",204
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","X 200","Camiones ligeros","Pick Ups",21
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","X250","Camiones ligeros","Pick Ups",24
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","JAC","X350","Camiones ligeros","Pick Ups",40
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","KIA","Forte-","Automóviles","Compactos",14069
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",91
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",4108
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",1955
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","KIA","KIA Río Sedan-","Automóviles","Subcompactos",5777
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Mazda","CX-30","Camiones ligeros","SUV's",10314
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",470
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",550
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",1207
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",10388
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Nissan","Kicks","Camiones ligeros","SUV's",7086
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Nissan","March","Automóviles","Subcompactos",1996
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Nissan","NP300","Camiones ligeros","Pick Ups",4083
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"06","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
